Unnamed: 0,Month,PLANT_NAME,MATERIAL_NAME,ACTUAL_OUTBOUND_MT,PREDICTED_OUTBOUND_MT,LABEL
,2024-01-01,CHINA-WAREHOUSE,MAT-0001,0.0,0.0,2024-01-01 | CHINA-WAREHOUSE | MAT-0001
9184.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0134,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0134
9185.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0135,1.375,0.9075,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0135
9186.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0136,0.0,0.61875,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0136
9187.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0137,0.0,4.0702,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0137
9188.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0138,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0138
9189.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0139,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0139
9190.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0140,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0140
9191.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0141,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0141
9192.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0142,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0142
9193.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0143,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0143
9194.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0144,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0144
9195.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0145,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0145
9196.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0146,0.0,0.09625,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0146
9197.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0147,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0147
9198.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0148,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0148
9199.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0149,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0149
9200.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0150,0.0,4.8656,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0150
9201.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0151,49.5,145.8098,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0151
9202.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0152,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0152
9203.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0153,0.0,7.876849999999999,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0153
9204.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0154,0.0,2.7644,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0154
9205.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0155,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0155
9206.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0156,72.875,78.37505,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0156
9207.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0157,0.0,0.006,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0157
9208.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0158,0.0,0.7656000000000001,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0158
9209.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0159,0.0,0.9605,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0159
9210.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0160,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0160
9211.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0161,0.0,0.2475,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0161
9212.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0162,0.0,6.6013,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0162
9213.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0163,0.0,2.2493,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0163
9214.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0164,42.625,78.49825000000001,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0164
9215.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0165,129.255,118.72374999999992,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0165
9216.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0166,0.0,0.1661,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0166
9217.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0167,0.0,0.3055,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0167
9218.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0168,0.0,0.2614,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0168
9219.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0169,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0169
9220.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0170,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0170
9221.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0171,188.375,115.30725000000004,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0171
9222.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0172,0.0,8.9103,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0172
9223.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0173,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0173
9224.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0174,0.0,87.015,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0174
9225.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0175,126.5,89.5001,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0175
9226.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0176,0.0,1.293,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0176
9227.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0177,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0177
9228.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0178,0.0,0.0365,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0178
9229.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0179,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0179
9230.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0180,0.0,0.2475,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0180
9231.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0181,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0181
9232.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0182,1.25,1.375,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0182
9233.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0183,6.87,4.259400000000002,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0183
9234.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0184,124.05,91.44780000000004,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0184
9235.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0185,16.5,11.895,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0185
9236.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0186,0.0,3.255,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0186
9237.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0187,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0187
9238.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0188,0.0,5.082300000000001,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0188
9239.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0189,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0189
9240.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0190,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0190
9241.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0191,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0191
9242.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0192,0.0,0.495,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0192
9243.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0193,0.0,1.5028,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0193
9244.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0194,0.0,0.0078,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0194
9245.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0195,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0195
9246.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0196,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0196
9247.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0197,9.0,7.619,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0197
9248.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0198,0.0,13.9766,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0198
9249.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0199,0.0,0.8926000000000001,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0199
9250.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0200,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0200
9251.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0201,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0201
9252.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0202,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0202
9253.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0203,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0203
9254.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0204,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0204
9255.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0205,0.0,0.0045,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0205
9256.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0206,0.0,1.7381,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0206
9257.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0207,0.0,21.73875,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0207
9258.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0208,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0208
9259.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0209,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0209
9260.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0210,24.75,29.8375,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0210
9261.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0211,66.0,60.20835000000002,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0211
9262.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0212,940.375,604.3132499999999,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0212
9263.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0213,0.0,1.4577,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0213
9264.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0214,0.0,0.1514,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0214
9265.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0215,0.0,0.0923,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0215
9266.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0216,0.0,0.1852,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0216
9267.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0217,100.9,57.51299999999996,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0217
9268.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0218,0.0,1.6224,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0218
9269.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0219,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0219
9270.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0220,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0220
9271.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0221,73.75,54.3625,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0221
9272.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0222,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0222
9273.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0223,1.02,0.6324000000000009,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0223
9274.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0224,57.75,42.9809,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0224
9275.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0225,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0225
9276.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0226,1.975,1.4719999999999984,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0226
9277.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0227,0.0,3.465,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0227
9278.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0228,0.0,10.4621,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0228
9279.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0229,0.0,81.43220000000001,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0229
9280.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0230,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0230
9281.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0231,0.0,2.97,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0231
9282.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0232,0.0,8.562000000000001,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0232
9283.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0233,66.0,73.94525,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0233
9284.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0234,767.255,679.1427499999994,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0234
9285.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0235,0.0,0.4677,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0235
9286.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0236,0.0,5.9952,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0236
9287.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0237,83.875,88.49034999999999,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0237
9288.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0238,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0238
9289.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0239,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0239
9290.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0240,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0240
9291.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0241,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0241
9292.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0242,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0242
9293.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0243,83.875,105.443,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0243
9294.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0244,0.0,2.7236,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0244
9295.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0245,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0245
9296.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0246,0.0,8.6365,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0246
9297.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0247,199.375,201.45625000000004,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0247
9298.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0248,0.0,0.4125,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0248
9299.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0249,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0249
9300.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0250,99.0,100.44375,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0250
9301.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0251,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0251
9302.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0252,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0252
9303.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0253,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0253
9304.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0254,0.0,0.111,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0254
9305.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0255,1.38,3.2397999999999967,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0255
9306.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0256,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0256
9307.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0257,0.0,39.2865,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0257
9308.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0258,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0258
9309.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0259,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0259
9310.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0260,0.0,0.1079999999999999,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0260
9311.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0261,0.0,8.4151,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0261
9312.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0262,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0262
9313.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0263,0.0,11.40705,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0263
9314.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0264,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0264
9315.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0265,0.0,11.7504,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0265
9316.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0266,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0266
9317.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0267,173.25,114.95,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0267
9318.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0268,372.0,523.9184500000001,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0268
9319.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0269,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0269
9320.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0270,0.0,10.4728,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0270
9321.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0271,0.0,0.1159999999999999,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0271
9322.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0272,0.42,0.2478000000000003,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0272
9323.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0273,74.25,55.034250000000014,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0273
9324.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0274,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0274
9325.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0275,123.375,203.53525000000008,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0275
9326.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0276,0.0,8.8148,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0276
9327.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0277,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0277
9328.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0278,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0278
9329.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0279,0.0,0.0043,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0279
9330.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0280,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0280
9331.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0281,0.0,0.0158,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0281
9332.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0282,0.0,0.0007,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0282
9333.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0283,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0283
9334.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0284,0.0,0.3066,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0284
9335.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0285,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0285
9336.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0286,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0286
9337.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0287,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0287
9338.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0288,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0288
9339.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0289,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0289
9340.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0290,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0290
9341.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0291,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0291
9342.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0292,13.75,10.0375,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0292
9343.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0293,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0293
9344.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0294,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0294
9345.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0295,0.0,4.0008,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0295
9346.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0296,50.875,44.605,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0296
9347.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0297,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0297
9348.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0298,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0298
9349.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0299,0.0,0.496,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0299
9350.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0300,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0300
9351.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0301,0.0,4.3175,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0301
9352.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0302,78.39,65.29395000000008,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0302
9353.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0303,50.0,44.175,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0303
9354.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0304,0.0,2.4676,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0304
9355.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0305,0.0,0.55,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0305
9356.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0306,0.0,0.2338,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0306
9357.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0307,0.0,15.316000000000004,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0307
9358.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0308,27.5,22.5235,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0308
9359.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0309,99.01,80.31455000000011,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0309
9360.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0310,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0310
9361.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0311,0.0,0.0,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0311
9362.0,2024-10-01,SINGAPORE-WAREHOUSE,MAT-0312,0.0,0.001,2024-10-01 | SINGAPORE-WAREHOUSE | MAT-0312
