Month,PLANT_NAME,MATERIAL_NAME,UNRESRICTED_STOCK
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0134,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0135,428950
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0136,12375
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0137,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0138,21400
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0139,7200
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0140,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0141,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0142,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0143,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0144,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0145,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0146,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0147,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0148,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0149,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0150,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0151,7900
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0152,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0153,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0154,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0155,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0156,83875
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0157,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0158,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0159,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0160,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0161,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0162,72875
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0163,21925
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0164,463000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0165,204550
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0166,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0167,22000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0168,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0169,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0170,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0171,42550
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0172,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0173,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0174,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0175,81425
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0176,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0177,5775
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0178,1825
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0179,23375
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0180,74250
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0181,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0182,21250
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0183,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0184,359300
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0185,12000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0186,1113700
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0187,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0188,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0189,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0190,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0191,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0192,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0193,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0194,5425
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0195,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0196,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0197,25400
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0198,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0199,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0200,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0201,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0202,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0203,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0204,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0205,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0206,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0207,62700
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0208,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0209,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0210,97325
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0211,695925
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0212,49500
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0213,122200
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0214,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0215,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0216,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0217,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0218,7650
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0219,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0220,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0221,367000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0222,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0223,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0224,184050
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0225,440000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0226,134150
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0227,495000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0228,19250
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0229,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0230,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0231,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0232,1375
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0233,209825
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0234,2227325
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0235,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0236,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0237,776625
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0238,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0239,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0240,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0241,2225
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0242,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0243,1160425
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0244,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0245,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0246,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0247,443050
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0248,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0249,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0250,131350
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0251,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0252,23375
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0253,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0254,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0255,320375
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0256,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0257,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0258,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0259,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0260,4200
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0261,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0262,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0263,13325
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0264,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0265,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0266,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0267,203450
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0268,2079775
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0269,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0270,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0271,134275
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0272,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0273,209400
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0274,65500
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0275,1500
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0276,4125
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0277,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0278,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0279,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0280,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0281,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0282,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0283,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0284,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0285,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0286,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0287,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0288,23375
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0289,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0290,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0291,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0292,63150
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0293,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0294,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0295,173175
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0296,64550
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0297,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0298,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0299,2750
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0300,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0301,247300
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0302,22425
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0303,606625
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0304,975
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0305,1350
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0306,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0307,1318850
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0308,9500
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0309,225175
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0310,1683000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0311,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0312,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0313,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0314,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0315,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0316,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0317,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0318,2750
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0319,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0320,90550
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0321,2750
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0322,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0323,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0324,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0325,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0326,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0327,169450
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0328,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0329,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0330,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0331,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0332,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0333,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0334,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0335,2765850
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0336,99000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0337,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0338,72725
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0339,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0340,1492750
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0341,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0342,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0343,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0344,127675
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0345,383700
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0346,330900
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0347,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0348,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0349,24650
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0350,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0351,20600
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0352,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0353,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0354,2176950
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0355,233550
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0356,201375
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0357,5025
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0358,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0359,4100
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0360,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0361,12000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0362,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0363,713250
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0364,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0365,32050
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0366,118750
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0367,225225
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0368,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0369,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0370,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0371,423000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0372,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0373,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0374,177375
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0375,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0376,467250
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0377,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0378,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0379,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0380,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0381,20250
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0382,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0383,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0384,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0385,11675
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0386,4075
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0387,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0388,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0389,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0390,2900
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0391,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0392,22000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0393,23375
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0394,1300
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0395,306525
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0396,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0397,191300
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0398,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0399,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0400,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0401,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0402,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0403,28425
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0404,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0405,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0406,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0407,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0408,74250
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0409,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0410,1400
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0411,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0412,7200
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0413,86000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0414,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0415,112550
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0416,18275
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0417,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0418,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0419,103075
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0420,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0421,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0422,4100
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0423,187000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0424,507000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0425,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0426,892500
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0427,15000
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0428,660950
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0429,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0430,0
2024-10-01,SINGAPORE-WAREHOUSE,MAT-0431,0
2024-11-01,CHINA-WAREHOUSE,MAT-0001,520325
2024-11-01,CHINA-WAREHOUSE,MAT-0002,7875
2024-11-01,CHINA-WAREHOUSE,MAT-0003,117504
2024-11-01,CHINA-WAREHOUSE,MAT-0004,0
2024-11-01,CHINA-WAREHOUSE,MAT-0005,0
2024-11-01,CHINA-WAREHOUSE,MAT-0006,0
2024-11-01,CHINA-WAREHOUSE,MAT-0007,154225
2024-11-01,CHINA-WAREHOUSE,MAT-0008,0
2024-11-01,CHINA-WAREHOUSE,MAT-0009,297700
2024-11-01,CHINA-WAREHOUSE,MAT-0010,0
2024-11-01,CHINA-WAREHOUSE,MAT-0011,199825
2024-11-01,CHINA-WAREHOUSE,MAT-0012,13750
2024-11-01,CHINA-WAREHOUSE,MAT-0013,112250
2024-11-01,CHINA-WAREHOUSE,MAT-0014,0
2024-11-01,CHINA-WAREHOUSE,MAT-0015,822500
2024-11-01,CHINA-WAREHOUSE,MAT-0016,0
2024-11-01,CHINA-WAREHOUSE,MAT-0017,834825
2024-11-01,CHINA-WAREHOUSE,MAT-0018,80250
2024-11-01,CHINA-WAREHOUSE,MAT-0019,204550
2024-11-01,CHINA-WAREHOUSE,MAT-0020,148500
2024-11-01,CHINA-WAREHOUSE,MAT-0021,0
2024-11-01,CHINA-WAREHOUSE,MAT-0022,0
2024-11-01,CHINA-WAREHOUSE,MAT-0023,0
2024-11-01,CHINA-WAREHOUSE,MAT-0024,0
2024-11-01,CHINA-WAREHOUSE,MAT-0025,0
2024-11-01,CHINA-WAREHOUSE,MAT-0026,0
2024-11-01,CHINA-WAREHOUSE,MAT-0027,99000
2024-11-01,CHINA-WAREHOUSE,MAT-0028,0
2024-11-01,CHINA-WAREHOUSE,MAT-0029,0
2024-11-01,CHINA-WAREHOUSE,MAT-0030,0
2024-11-01,CHINA-WAREHOUSE,MAT-0031,0
2024-11-01,CHINA-WAREHOUSE,MAT-0032,61450
2024-11-01,CHINA-WAREHOUSE,MAT-0033,0
2024-11-01,CHINA-WAREHOUSE,MAT-0034,0
2024-11-01,CHINA-WAREHOUSE,MAT-0035,546675
2024-11-01,CHINA-WAREHOUSE,MAT-0036,0
2024-11-01,CHINA-WAREHOUSE,MAT-0037,48125
2024-11-01,CHINA-WAREHOUSE,MAT-0038,153925
2024-11-01,CHINA-WAREHOUSE,MAT-0039,0
2024-11-01,CHINA-WAREHOUSE,MAT-0040,74250
2024-11-01,CHINA-WAREHOUSE,MAT-0041,0
2024-11-01,CHINA-WAREHOUSE,MAT-0042,0
2024-11-01,CHINA-WAREHOUSE,MAT-0043,0
2024-11-01,CHINA-WAREHOUSE,MAT-0044,0
2024-11-01,CHINA-WAREHOUSE,MAT-0045,141
2024-11-01,CHINA-WAREHOUSE,MAT-0046,821300
2024-11-01,CHINA-WAREHOUSE,MAT-0047,573525
2024-11-01,CHINA-WAREHOUSE,MAT-0048,0
2024-11-01,CHINA-WAREHOUSE,MAT-0049,142550
2024-11-01,CHINA-WAREHOUSE,MAT-0050,0
2024-11-01,CHINA-WAREHOUSE,MAT-0051,0
2024-11-01,CHINA-WAREHOUSE,MAT-0052,158400
2024-11-01,CHINA-WAREHOUSE,MAT-0053,242350
2024-11-01,CHINA-WAREHOUSE,MAT-0054,0
2024-11-01,CHINA-WAREHOUSE,MAT-0055,148275
2024-11-01,CHINA-WAREHOUSE,MAT-0056,1223375
2024-11-01,CHINA-WAREHOUSE,MAT-0057,7625
2024-11-01,CHINA-WAREHOUSE,MAT-0058,3367
2024-11-01,CHINA-WAREHOUSE,MAT-0059,0
2024-11-01,CHINA-WAREHOUSE,MAT-0060,70700
2024-11-01,CHINA-WAREHOUSE,MAT-0061,0
2024-11-01,CHINA-WAREHOUSE,MAT-0062,0
2024-11-01,CHINA-WAREHOUSE,MAT-0063,0
2024-11-01,CHINA-WAREHOUSE,MAT-0064,0
2024-11-01,CHINA-WAREHOUSE,MAT-0065,428275
2024-11-01,CHINA-WAREHOUSE,MAT-0066,18650
2024-11-01,CHINA-WAREHOUSE,MAT-0067,24750
2024-11-01,CHINA-WAREHOUSE,MAT-0068,20250
2024-11-01,CHINA-WAREHOUSE,MAT-0069,1000
2024-11-01,CHINA-WAREHOUSE,MAT-0070,20000
2024-11-01,CHINA-WAREHOUSE,MAT-0071,123700
2024-11-01,CHINA-WAREHOUSE,MAT-0072,0
2024-11-01,CHINA-WAREHOUSE,MAT-0073,0
2024-11-01,CHINA-WAREHOUSE,MAT-0074,0
2024-11-01,CHINA-WAREHOUSE,MAT-0075,0
2024-11-01,CHINA-WAREHOUSE,MAT-0076,0
2024-11-01,CHINA-WAREHOUSE,MAT-0077,0
2024-11-01,CHINA-WAREHOUSE,MAT-0078,0
2024-11-01,CHINA-WAREHOUSE,MAT-0079,0
2024-11-01,CHINA-WAREHOUSE,MAT-0080,0
2024-11-01,CHINA-WAREHOUSE,MAT-0081,0
2024-11-01,CHINA-WAREHOUSE,MAT-0082,1036250
2024-11-01,CHINA-WAREHOUSE,MAT-0083,0
2024-11-01,CHINA-WAREHOUSE,MAT-0084,535075
2024-11-01,CHINA-WAREHOUSE,MAT-0085,794825
2024-11-01,CHINA-WAREHOUSE,MAT-0086,90250
2024-11-01,CHINA-WAREHOUSE,MAT-0087,250250
2024-11-01,CHINA-WAREHOUSE,MAT-0088,0
2024-11-01,CHINA-WAREHOUSE,MAT-0089,0
2024-11-01,CHINA-WAREHOUSE,MAT-0090,0
2024-11-01,CHINA-WAREHOUSE,MAT-0091,60375
2024-11-01,CHINA-WAREHOUSE,MAT-0092,308500
2024-11-01,CHINA-WAREHOUSE,MAT-0093,0
2024-11-01,CHINA-WAREHOUSE,MAT-0094,0
2024-11-01,CHINA-WAREHOUSE,MAT-0095,1446
2024-11-01,CHINA-WAREHOUSE,MAT-0096,0
2024-11-01,CHINA-WAREHOUSE,MAT-0097,93700
2024-11-01,CHINA-WAREHOUSE,MAT-0098,273450
2024-11-01,CHINA-WAREHOUSE,MAT-0099,857650
2024-11-01,CHINA-WAREHOUSE,MAT-0100,6148
2024-11-01,CHINA-WAREHOUSE,MAT-0101,49125
2024-11-01,CHINA-WAREHOUSE,MAT-0102,24700
2024-11-01,CHINA-WAREHOUSE,MAT-0103,0
2024-11-01,CHINA-WAREHOUSE,MAT-0104,175
2024-11-01,CHINA-WAREHOUSE,MAT-0105,6075
2024-11-01,CHINA-WAREHOUSE,MAT-0106,77975
2024-11-01,CHINA-WAREHOUSE,MAT-0107,0
2024-11-01,CHINA-WAREHOUSE,MAT-0108,176650
2024-11-01,CHINA-WAREHOUSE,MAT-0109,0
2024-11-01,CHINA-WAREHOUSE,MAT-0110,0
2024-11-01,CHINA-WAREHOUSE,MAT-0111,71500
2024-11-01,CHINA-WAREHOUSE,MAT-0112,227875
2024-11-01,CHINA-WAREHOUSE,MAT-0113,0
2024-11-01,CHINA-WAREHOUSE,MAT-0114,40675
2024-11-01,CHINA-WAREHOUSE,MAT-0115,14350
2024-11-01,CHINA-WAREHOUSE,MAT-0116,238500
2024-11-01,CHINA-WAREHOUSE,MAT-0117,0
2024-11-01,CHINA-WAREHOUSE,MAT-0118,623450
2024-11-01,CHINA-WAREHOUSE,MAT-0119,0
2024-11-01,CHINA-WAREHOUSE,MAT-0120,78400
2024-11-01,CHINA-WAREHOUSE,MAT-0121,0
2024-11-01,CHINA-WAREHOUSE,MAT-0122,0
2024-11-01,CHINA-WAREHOUSE,MAT-0123,0
2024-11-01,CHINA-WAREHOUSE,MAT-0124,0
2024-11-01,CHINA-WAREHOUSE,MAT-0125,0
2024-11-01,CHINA-WAREHOUSE,MAT-0126,0
2024-11-01,CHINA-WAREHOUSE,MAT-0127,0
2024-11-01,CHINA-WAREHOUSE,MAT-0128,0
2024-11-01,CHINA-WAREHOUSE,MAT-0129,0
2024-11-01,CHINA-WAREHOUSE,MAT-0130,0
2024-11-01,CHINA-WAREHOUSE,MAT-0131,0
