MONTH,MATERIAL_NAME,PLANT_NAME,TOTAL_QUANTITY
2024-10,MAT-0315,CHINA-WAREHOUSE,213.4
2024-10,MAT-0315,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0316,CHINA-WAREHOUSE,33.01
2024-10,MAT-0316,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0317,CHINA-WAREHOUSE,0.2
2024-10,MAT-0317,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0318,CHINA-WAREHOUSE,173.25
2024-10,MAT-0318,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0319,CHINA-WAREHOUSE,247.5
2024-10,MAT-0319,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0320,CHINA-WAREHOUSE,0.0
2024-10,MAT-0320,SINGAPORE-WAREHOUSE,123.75
2024-10,MAT-0321,CHINA-WAREHOUSE,26.28
2024-10,MAT-0321,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0322,CHINA-WAREHOUSE,24.78
2024-10,MAT-0322,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0323,CHINA-WAREHOUSE,76.51
2024-10,MAT-0323,SINGAPORE-WAREHOUSE,25.475
2024-10,MAT-0324,CHINA-WAREHOUSE,24.93
2024-10,MAT-0324,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0325,CHINA-WAREHOUSE,531.46
2024-10,MAT-0325,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0326,CHINA-WAREHOUSE,0.0
2024-10,MAT-0326,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0327,CHINA-WAREHOUSE,22.799999999999997
2024-10,MAT-0327,SINGAPORE-WAREHOUSE,80.45
2024-10,MAT-0328,CHINA-WAREHOUSE,171.31
2024-10,MAT-0328,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0329,CHINA-WAREHOUSE,0.0
2024-10,MAT-0329,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0330,CHINA-WAREHOUSE,0.0
2024-10,MAT-0330,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0331,CHINA-WAREHOUSE,0.0
2024-10,MAT-0331,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0332,CHINA-WAREHOUSE,0.0
2024-10,MAT-0332,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0333,CHINA-WAREHOUSE,0.0
2024-10,MAT-0333,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0334,CHINA-WAREHOUSE,0.6
2024-10,MAT-0334,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0335,CHINA-WAREHOUSE,0.0
2024-10,MAT-0335,SINGAPORE-WAREHOUSE,2997.5
2024-10,MAT-0336,CHINA-WAREHOUSE,0.0
2024-10,MAT-0336,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0337,CHINA-WAREHOUSE,0.0
2024-10,MAT-0337,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0338,CHINA-WAREHOUSE,1.58
2024-10,MAT-0338,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0339,CHINA-WAREHOUSE,6.34
2024-10,MAT-0339,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0340,CHINA-WAREHOUSE,87.56
2024-10,MAT-0340,SINGAPORE-WAREHOUSE,565.625
2024-10,MAT-0341,CHINA-WAREHOUSE,721.95
2024-10,MAT-0341,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0342,CHINA-WAREHOUSE,0.0
2024-10,MAT-0342,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0343,CHINA-WAREHOUSE,0.0
2024-10,MAT-0343,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0344,CHINA-WAREHOUSE,0.0
2024-10,MAT-0344,SINGAPORE-WAREHOUSE,64.625
2024-10,MAT-0345,CHINA-WAREHOUSE,0.0
2024-10,MAT-0345,SINGAPORE-WAREHOUSE,7.5
2024-10,MAT-0346,CHINA-WAREHOUSE,0.0
2024-10,MAT-0346,SINGAPORE-WAREHOUSE,297.0
2024-10,MAT-0347,CHINA-WAREHOUSE,0.0
2024-10,MAT-0347,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0348,CHINA-WAREHOUSE,0.0
2024-10,MAT-0348,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0349,CHINA-WAREHOUSE,0.0
2024-10,MAT-0349,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0350,CHINA-WAREHOUSE,0.05
2024-10,MAT-0350,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0351,CHINA-WAREHOUSE,0.0
2024-10,MAT-0351,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0352,CHINA-WAREHOUSE,0.03
2024-10,MAT-0352,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0353,CHINA-WAREHOUSE,0.08
2024-10,MAT-0353,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0354,CHINA-WAREHOUSE,841.59
2024-10,MAT-0354,SINGAPORE-WAREHOUSE,849.75
2024-10,MAT-0355,CHINA-WAREHOUSE,0.0
2024-10,MAT-0355,SINGAPORE-WAREHOUSE,1.375
2024-10,MAT-0356,CHINA-WAREHOUSE,151.64
2024-10,MAT-0356,SINGAPORE-WAREHOUSE,36.004999999999995
2024-10,MAT-0357,CHINA-WAREHOUSE,0.3
2024-10,MAT-0357,SINGAPORE-WAREHOUSE,3.2
2024-10,MAT-0358,CHINA-WAREHOUSE,0.0
2024-10,MAT-0358,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0359,CHINA-WAREHOUSE,0.0
2024-10,MAT-0359,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0360,CHINA-WAREHOUSE,0.0
2024-10,MAT-0360,SINGAPORE-WAREHOUSE,0.13
2024-10,MAT-0361,CHINA-WAREHOUSE,0.0
2024-10,MAT-0361,SINGAPORE-WAREHOUSE,72.0
2024-10,MAT-0362,CHINA-WAREHOUSE,0.0
2024-10,MAT-0362,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0363,CHINA-WAREHOUSE,0.0
2024-10,MAT-0363,SINGAPORE-WAREHOUSE,128.185
2024-10,MAT-0364,CHINA-WAREHOUSE,0.0
2024-10,MAT-0364,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0365,CHINA-WAREHOUSE,0.0
2024-10,MAT-0365,SINGAPORE-WAREHOUSE,1.25
2024-10,MAT-0366,CHINA-WAREHOUSE,0.0
2024-10,MAT-0366,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0367,CHINA-WAREHOUSE,0.0
2024-10,MAT-0367,SINGAPORE-WAREHOUSE,24.75
2024-10,MAT-0368,CHINA-WAREHOUSE,5.5
2024-10,MAT-0368,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0369,CHINA-WAREHOUSE,0.0
2024-10,MAT-0369,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0370,CHINA-WAREHOUSE,0.0
2024-10,MAT-0370,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0371,CHINA-WAREHOUSE,0.0
2024-10,MAT-0371,SINGAPORE-WAREHOUSE,48.0
2024-10,MAT-0372,CHINA-WAREHOUSE,0.0
2024-10,MAT-0372,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0373,CHINA-WAREHOUSE,0.0
2024-10,MAT-0373,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0374,CHINA-WAREHOUSE,69.31
2024-10,MAT-0374,SINGAPORE-WAREHOUSE,198.0
2024-10,MAT-0375,CHINA-WAREHOUSE,357.01
2024-10,MAT-0375,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0376,CHINA-WAREHOUSE,52.65
2024-10,MAT-0376,SINGAPORE-WAREHOUSE,637.5
2024-10,MAT-0377,CHINA-WAREHOUSE,0.0
2024-10,MAT-0377,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0378,CHINA-WAREHOUSE,2.96
2024-10,MAT-0378,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0379,CHINA-WAREHOUSE,148.96
2024-10,MAT-0379,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0380,CHINA-WAREHOUSE,0.0
2024-10,MAT-0380,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0381,CHINA-WAREHOUSE,0.0
2024-10,MAT-0381,SINGAPORE-WAREHOUSE,93.505
2024-10,MAT-0382,CHINA-WAREHOUSE,327.27
2024-10,MAT-0382,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0383,CHINA-WAREHOUSE,0.0
2024-10,MAT-0383,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0384,CHINA-WAREHOUSE,74.3
2024-10,MAT-0384,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0385,CHINA-WAREHOUSE,0.0
2024-10,MAT-0385,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0386,CHINA-WAREHOUSE,247.53
2024-10,MAT-0386,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0387,CHINA-WAREHOUSE,0.0
2024-10,MAT-0387,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0388,CHINA-WAREHOUSE,6.88
2024-10,MAT-0388,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0389,CHINA-WAREHOUSE,544.36
2024-10,MAT-0389,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0390,CHINA-WAREHOUSE,0.0
2024-10,MAT-0390,SINGAPORE-WAREHOUSE,12.15
2024-10,MAT-0391,CHINA-WAREHOUSE,0.0
2024-10,MAT-0391,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0392,CHINA-WAREHOUSE,0.0
2024-10,MAT-0392,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0393,CHINA-WAREHOUSE,0.3
2024-10,MAT-0393,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0394,CHINA-WAREHOUSE,0.0
2024-10,MAT-0394,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0395,CHINA-WAREHOUSE,0.0
2024-10,MAT-0395,SINGAPORE-WAREHOUSE,48.125
2024-10,MAT-0396,CHINA-WAREHOUSE,0.0
2024-10,MAT-0396,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0397,CHINA-WAREHOUSE,0.0
2024-10,MAT-0397,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0398,CHINA-WAREHOUSE,0.0
2024-10,MAT-0398,SINGAPORE-WAREHOUSE,34.51
2024-10,MAT-0399,CHINA-WAREHOUSE,0.0
2024-10,MAT-0399,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0400,CHINA-WAREHOUSE,24.75
2024-10,MAT-0400,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0401,CHINA-WAREHOUSE,0.0
2024-10,MAT-0401,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0402,CHINA-WAREHOUSE,46.75
2024-10,MAT-0402,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0403,CHINA-WAREHOUSE,0.0
2024-10,MAT-0403,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0404,CHINA-WAREHOUSE,0.0
2024-10,MAT-0404,SINGAPORE-WAREHOUSE,48.075
2024-10,MAT-0405,CHINA-WAREHOUSE,0.0
2024-10,MAT-0405,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0406,CHINA-WAREHOUSE,0.0
2024-10,MAT-0406,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0407,CHINA-WAREHOUSE,0.0
2024-10,MAT-0407,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0408,CHINA-WAREHOUSE,0.0
2024-10,MAT-0408,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0409,CHINA-WAREHOUSE,0.0
2024-10,MAT-0409,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0410,CHINA-WAREHOUSE,0.0
2024-10,MAT-0410,SINGAPORE-WAREHOUSE,160.85
2024-10,MAT-0411,CHINA-WAREHOUSE,0.0
2024-10,MAT-0411,SINGAPORE-WAREHOUSE,49.5
2024-10,MAT-0412,CHINA-WAREHOUSE,0.0
2024-10,MAT-0412,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0413,CHINA-WAREHOUSE,477.97
2024-10,MAT-0413,SINGAPORE-WAREHOUSE,115.5
2024-10,MAT-0414,CHINA-WAREHOUSE,0.0
2024-10,MAT-0414,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0415,CHINA-WAREHOUSE,519.85
2024-10,MAT-0415,SINGAPORE-WAREHOUSE,185.63
2024-10,MAT-0416,CHINA-WAREHOUSE,99.2
2024-10,MAT-0416,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0417,CHINA-WAREHOUSE,0.0
2024-10,MAT-0417,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0418,CHINA-WAREHOUSE,0.0
2024-10,MAT-0418,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0419,CHINA-WAREHOUSE,0.0
2024-10,MAT-0419,SINGAPORE-WAREHOUSE,70.075
2024-10,MAT-0420,CHINA-WAREHOUSE,0.0
2024-10,MAT-0420,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0421,CHINA-WAREHOUSE,0.0
2024-10,MAT-0421,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0422,CHINA-WAREHOUSE,0.0
2024-10,MAT-0422,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0423,CHINA-WAREHOUSE,0.0
2024-10,MAT-0423,SINGAPORE-WAREHOUSE,30.25
2024-10,MAT-0424,CHINA-WAREHOUSE,0.0
2024-10,MAT-0424,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0425,CHINA-WAREHOUSE,0.0
2024-10,MAT-0425,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0426,CHINA-WAREHOUSE,0.0
2024-10,MAT-0426,SINGAPORE-WAREHOUSE,25.5
2024-10,MAT-0427,CHINA-WAREHOUSE,0.0
2024-10,MAT-0427,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0428,CHINA-WAREHOUSE,174.63
2024-10,MAT-0428,SINGAPORE-WAREHOUSE,49.5
2024-10,MAT-0429,CHINA-WAREHOUSE,0.33
2024-10,MAT-0429,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0430,CHINA-WAREHOUSE,0.36
2024-10,MAT-0430,SINGAPORE-WAREHOUSE,0.0
2024-10,MAT-0431,CHINA-WAREHOUSE,0.0
2024-10,MAT-0431,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0001,CHINA-WAREHOUSE,845.95
2024-11,MAT-0001,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0002,CHINA-WAREHOUSE,0.0
2024-11,MAT-0002,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0003,CHINA-WAREHOUSE,0.0
2024-11,MAT-0003,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0004,CHINA-WAREHOUSE,0.0
2024-11,MAT-0004,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0005,CHINA-WAREHOUSE,0.0
2024-11,MAT-0005,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0006,CHINA-WAREHOUSE,0.0
2024-11,MAT-0006,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0007,CHINA-WAREHOUSE,211.78
2024-11,MAT-0007,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0008,CHINA-WAREHOUSE,0.0
2024-11,MAT-0008,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0009,CHINA-WAREHOUSE,0.0
2024-11,MAT-0009,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0010,CHINA-WAREHOUSE,0.0
2024-11,MAT-0010,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0011,CHINA-WAREHOUSE,2.75
2024-11,MAT-0011,SINGAPORE-WAREHOUSE,1.0
2024-11,MAT-0012,CHINA-WAREHOUSE,0.0
2024-11,MAT-0012,SINGAPORE-WAREHOUSE,104.5
2024-11,MAT-0013,CHINA-WAREHOUSE,299.85
2024-11,MAT-0013,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0014,CHINA-WAREHOUSE,0.0
2024-11,MAT-0014,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0015,CHINA-WAREHOUSE,701.89
2024-11,MAT-0015,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0016,CHINA-WAREHOUSE,98.95
2024-11,MAT-0016,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0017,CHINA-WAREHOUSE,112.5
2024-11,MAT-0017,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0018,CHINA-WAREHOUSE,49.5
2024-11,MAT-0018,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0019,CHINA-WAREHOUSE,0.1
2024-11,MAT-0019,SINGAPORE-WAREHOUSE,1.4749999999999999
2024-11,MAT-0020,CHINA-WAREHOUSE,0.0
2024-11,MAT-0020,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0021,CHINA-WAREHOUSE,0.0
2024-11,MAT-0021,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0022,CHINA-WAREHOUSE,0.0
2024-11,MAT-0022,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0023,CHINA-WAREHOUSE,0.0
2024-11,MAT-0023,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0024,CHINA-WAREHOUSE,0.0
2024-11,MAT-0024,SINGAPORE-WAREHOUSE,74.25
2024-11,MAT-0025,CHINA-WAREHOUSE,0.0
2024-11,MAT-0025,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0026,CHINA-WAREHOUSE,0.0
2024-11,MAT-0026,SINGAPORE-WAREHOUSE,16.5
2024-11,MAT-0027,CHINA-WAREHOUSE,0.0
2024-11,MAT-0027,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0028,CHINA-WAREHOUSE,0.0
2024-11,MAT-0028,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0029,CHINA-WAREHOUSE,0.0
2024-11,MAT-0029,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0030,CHINA-WAREHOUSE,0.0
2024-11,MAT-0030,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0031,CHINA-WAREHOUSE,0.0
2024-11,MAT-0031,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0032,CHINA-WAREHOUSE,382.54
2024-11,MAT-0032,SINGAPORE-WAREHOUSE,51.0
2024-11,MAT-0033,CHINA-WAREHOUSE,0.0
2024-11,MAT-0033,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0034,CHINA-WAREHOUSE,0.0
2024-11,MAT-0034,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0035,CHINA-WAREHOUSE,49.65
2024-11,MAT-0035,SINGAPORE-WAREHOUSE,415.55
2024-11,MAT-0036,CHINA-WAREHOUSE,0.0
2024-11,MAT-0036,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0037,CHINA-WAREHOUSE,0.0
2024-11,MAT-0037,SINGAPORE-WAREHOUSE,178.755
2024-11,MAT-0038,CHINA-WAREHOUSE,0.0
2024-11,MAT-0038,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0039,CHINA-WAREHOUSE,0.0
2024-11,MAT-0039,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0040,CHINA-WAREHOUSE,0.0
2024-11,MAT-0040,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0041,CHINA-WAREHOUSE,0.0
2024-11,MAT-0041,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0042,CHINA-WAREHOUSE,90.38
2024-11,MAT-0042,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0043,CHINA-WAREHOUSE,0.0
2024-11,MAT-0043,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0044,CHINA-WAREHOUSE,0.0
2024-11,MAT-0044,SINGAPORE-WAREHOUSE,24.75
2024-11,MAT-0045,CHINA-WAREHOUSE,0.0
2024-11,MAT-0045,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0046,CHINA-WAREHOUSE,178.15
2024-11,MAT-0046,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0047,CHINA-WAREHOUSE,338.7
2024-11,MAT-0047,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0048,CHINA-WAREHOUSE,0.0
2024-11,MAT-0048,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0049,CHINA-WAREHOUSE,173.86
2024-11,MAT-0049,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0050,CHINA-WAREHOUSE,2.8
2024-11,MAT-0050,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0051,CHINA-WAREHOUSE,0.0
2024-11,MAT-0051,SINGAPORE-WAREHOUSE,137.5
2024-11,MAT-0052,CHINA-WAREHOUSE,0.0
2024-11,MAT-0052,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0053,CHINA-WAREHOUSE,44.66
2024-11,MAT-0053,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0054,CHINA-WAREHOUSE,0.0
2024-11,MAT-0054,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0055,CHINA-WAREHOUSE,111.38
2024-11,MAT-0055,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0056,CHINA-WAREHOUSE,123.78999999999999
2024-11,MAT-0056,SINGAPORE-WAREHOUSE,521.825
2024-11,MAT-0057,CHINA-WAREHOUSE,2.33
2024-11,MAT-0057,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0058,CHINA-WAREHOUSE,0.0
2024-11,MAT-0058,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0059,CHINA-WAREHOUSE,0.0
2024-11,MAT-0059,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0060,CHINA-WAREHOUSE,0.6
2024-11,MAT-0060,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0061,CHINA-WAREHOUSE,0.0
2024-11,MAT-0061,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0062,CHINA-WAREHOUSE,0.0
2024-11,MAT-0062,SINGAPORE-WAREHOUSE,134.76
2024-11,MAT-0063,CHINA-WAREHOUSE,0.0
2024-11,MAT-0063,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0064,CHINA-WAREHOUSE,0.0
2024-11,MAT-0064,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0065,CHINA-WAREHOUSE,18.38
2024-11,MAT-0065,SINGAPORE-WAREHOUSE,24.75
2024-11,MAT-0066,CHINA-WAREHOUSE,0.0
2024-11,MAT-0066,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0067,CHINA-WAREHOUSE,0.0
2024-11,MAT-0067,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0068,CHINA-WAREHOUSE,0.0
2024-11,MAT-0068,SINGAPORE-WAREHOUSE,99.75
2024-11,MAT-0069,CHINA-WAREHOUSE,0.1
2024-11,MAT-0069,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0070,CHINA-WAREHOUSE,0.0
2024-11,MAT-0070,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0071,CHINA-WAREHOUSE,0.0
2024-11,MAT-0071,SINGAPORE-WAREHOUSE,259.875
2024-11,MAT-0072,CHINA-WAREHOUSE,0.0
2024-11,MAT-0072,SINGAPORE-WAREHOUSE,24.75
2024-11,MAT-0073,CHINA-WAREHOUSE,0.0
2024-11,MAT-0073,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0074,CHINA-WAREHOUSE,0.0
2024-11,MAT-0074,SINGAPORE-WAREHOUSE,9.63
2024-11,MAT-0075,CHINA-WAREHOUSE,0.0
2024-11,MAT-0075,SINGAPORE-WAREHOUSE,51.225
2024-11,MAT-0076,CHINA-WAREHOUSE,0.0
2024-11,MAT-0076,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0077,CHINA-WAREHOUSE,0.0
2024-11,MAT-0077,SINGAPORE-WAREHOUSE,37.7
2024-11,MAT-0078,CHINA-WAREHOUSE,0.0
2024-11,MAT-0078,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0079,CHINA-WAREHOUSE,0.0
2024-11,MAT-0079,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0080,CHINA-WAREHOUSE,0.0
2024-11,MAT-0080,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0081,CHINA-WAREHOUSE,0.0
2024-11,MAT-0081,SINGAPORE-WAREHOUSE,25.5
2024-11,MAT-0082,CHINA-WAREHOUSE,295.88
2024-11,MAT-0082,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0083,CHINA-WAREHOUSE,0.0
2024-11,MAT-0083,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0084,CHINA-WAREHOUSE,901.33
2024-11,MAT-0084,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0085,CHINA-WAREHOUSE,3.08
2024-11,MAT-0085,SINGAPORE-WAREHOUSE,51.125
2024-11,MAT-0086,CHINA-WAREHOUSE,5.5
2024-11,MAT-0086,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0087,CHINA-WAREHOUSE,37.13
2024-11,MAT-0087,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0088,CHINA-WAREHOUSE,0.0
2024-11,MAT-0088,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0089,CHINA-WAREHOUSE,0.0
2024-11,MAT-0089,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0090,CHINA-WAREHOUSE,0.0
2024-11,MAT-0090,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0091,CHINA-WAREHOUSE,0.0
2024-11,MAT-0091,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0092,CHINA-WAREHOUSE,0.0
2024-11,MAT-0092,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0093,CHINA-WAREHOUSE,0.0
2024-11,MAT-0093,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0094,CHINA-WAREHOUSE,0.0
2024-11,MAT-0094,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0095,CHINA-WAREHOUSE,0.0
2024-11,MAT-0095,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0096,CHINA-WAREHOUSE,42.63
2024-11,MAT-0096,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0097,CHINA-WAREHOUSE,74.25
2024-11,MAT-0097,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0098,CHINA-WAREHOUSE,25.8
2024-11,MAT-0098,SINGAPORE-WAREHOUSE,148.5
2024-11,MAT-0099,CHINA-WAREHOUSE,198.24
2024-11,MAT-0099,SINGAPORE-WAREHOUSE,504.625
2024-11,MAT-0100,CHINA-WAREHOUSE,0.0
2024-11,MAT-0100,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0101,CHINA-WAREHOUSE,0.35
2024-11,MAT-0101,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0102,CHINA-WAREHOUSE,24.7
2024-11,MAT-0102,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0103,CHINA-WAREHOUSE,0.0
2024-11,MAT-0103,SINGAPORE-WAREHOUSE,0.0
2024-11,MAT-0104,CHINA-WAREHOUSE,5.51
2024-11,MAT-0104,SINGAPORE-WAREHOUSE,99.0
